srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,vri_name1,total_incidents,geometry
5004M00000h0q44QAA,20-00834526,SW-Cleaning,API,2020-12-10T23:48:10Z,Open,2020-12-10T23:48:10Z,2021-01-26T23:48:09Z,Solid Waste,Service Response,"3103 E MONUMENT ST, Baltimore City, 21205",21205,ELLWOOD PARK/MONUMENT,13,Southeastern,39.299034495263975,-76.57361498960638,NA,NA,NA,NA,2020-12-22,06:18:00,9S,3000 E MONUMENT ST,SHOOTING,Outside,FIREARM,333,EASTERN,ELLWOOD PARK/MONUMENT,DWELLING,NA,1,"c(-76.5736149896064, 39.299034495264)"
5004M00000h0qckQAA,20-00834731,SW-Cleaning,API,2020-12-11T03:10:27Z,Open,2020-12-11T03:10:27Z,2021-01-27T03:10:27Z,Solid Waste,Service Response,"625 N ELLWOOD AVE, Baltimore City, 21205",21205,ELLWOOD PARK/MONUMENT,13,Southeastern,39.2988633365904,-76.57362190338056,NA,NA,NA,NA,2020-12-22,06:18:00,9S,3000 E MONUMENT ST,SHOOTING,Outside,FIREARM,333,EASTERN,ELLWOOD PARK/MONUMENT,DWELLING,NA,1,"c(-76.5736219033806, 39.2988633365904)"
5004M00000h0vjMQAQ,20-00836534,SW-Cleaning,API,2020-12-11T19:18:35Z,Open,2020-12-11T19:18:34Z,2021-01-27T19:18:34Z,Solid Waste,Service Response,"627 N DECKER AVE, Baltimore City, 21205",21205,ELLWOOD PARK/MONUMENT,13,Southeastern,39.29883364267523,-76.57430823755006,NA,NA,NA,NA,2020-12-22,06:18:00,9S,3000 E MONUMENT ST,SHOOTING,Outside,FIREARM,333,EASTERN,ELLWOOD PARK/MONUMENT,DWELLING,NA,1,"c(-76.5743082375501, 39.2988336426752)"
5004M00000h0zbbQAA,20-00838643,SW-Cleaning,API,2020-12-13T11:03:17Z,Open,2020-12-13T11:03:17Z,2021-01-27T11:03:17Z,Solid Waste,Service Response,"623 N CURLEY ST, Baltimore City, 21205",21205,ELLWOOD PARK/MONUMENT,13,Southeastern,39.29870548403529,-76.57574406511976,NA,NA,NA,NA,2020-12-22,06:18:00,9S,3000 E MONUMENT ST,SHOOTING,Outside,FIREARM,333,EASTERN,ELLWOOD PARK/MONUMENT,DWELLING,NA,1,"c(-76.5757440651198, 39.2987054840353)"
5004M00000h12kzQAA,20-00839641,SW-Cleaning,API,2020-12-14T11:03:12Z,Open,2020-12-14T11:03:12Z,2021-01-28T11:03:12Z,Solid Waste,Service Response,"622 N POTOMAC ST, Baltimore City, 21205",21205,ELLWOOD PARK/MONUMENT,13,Southeastern,39.29874899446325,-76.5754017036304,NA,NA,NA,NA,2020-12-22,06:18:00,9S,3000 E MONUMENT ST,SHOOTING,Outside,FIREARM,333,EASTERN,ELLWOOD PARK/MONUMENT,DWELLING,NA,1,"c(-76.5754017036304, 39.2987489944633)"
5004M00000h20CYQAY,20-00867437,SW-Cleaning,API,2020-12-22T19:53:27Z,Open,2020-12-22T19:53:27Z,2021-02-05T19:53:27Z,Solid Waste,Service Response,"722 N CURLEY ST, Baltimore City, 21205",21205,MADISON-EASTEND,13,Eastern,39.299786504770346,-76.57613189033002,NA,NA,NA,NA,2020-12-22,06:18:00,9S,3000 E MONUMENT ST,SHOOTING,Outside,FIREARM,333,EASTERN,ELLWOOD PARK/MONUMENT,DWELLING,NA,1,"c(-76.57613189033, 39.2997865047703)"
5004M00000fYssXQAS,20-00686869,SW-HGW,API,2020-10-07T12:38:10Z,Open,2020-10-07T12:38:10Z,2020-11-24T12:38:10Z,Solid Waste,Service Response,"1140 W LOMBARD ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.28679228968069,-76.63629962255052,NA,NA,NA,NA,2020-12-21,21:33:00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,VEHICLE,NA,1,"c(-76.6362996225505, 39.2867922896807)"
5004M00000fZAK2QAO,20-00694698,SW-HGW,API,2020-10-09T18:28:11Z,Open,2020-10-09T18:28:10Z,2020-11-26T18:28:10Z,Solid Waste,Service Response,"44 S CARLTON ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.286917076959085,-76.63610461328727,NA,NA,NA,NA,2020-12-21,21:33:00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,VEHICLE,NA,1,"c(-76.6361046132873, 39.2869170769591)"
5004M00000h11LuQAI,20-00839574,SW-Cleaning,API,2020-12-14T03:10:14Z,Open,2020-12-14T03:10:14Z,2021-01-28T03:10:14Z,Solid Waste,Service Response,"1222 W LOMBARD ST, Baltimore City, 21223",21223,HOLLINS MARKET,9,Southern,39.28672937874993,-76.6373862465878,NA,NA,NA,NA,2020-12-21,21:33:00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,VEHICLE,NA,1,"c(-76.6373862465878, 39.2867293787499)"
5004M00000h1UBJQA2,20-00850699,SW-Cleaning,API,2020-12-17T14:43:10Z,Open,2020-12-17T14:43:10Z,2021-02-02T14:43:10Z,Solid Waste,Service Response,"116 S CAREY ST, Baltimore City, 21223",21223,UNION SQUARE,9,Southern,39.28604305009821,-76.63816436345451,NA,NA,NA,NA,2020-12-21,21:33:00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,VEHICLE,NA,1,"c(-76.6381643634545, 39.2860430500982)"
5004M00000h2FMnQAM,20-00874640,SW-Dirty Street,API,2020-12-28T02:21:29Z,New,2020-12-28T02:21:29Z,2021-01-07T02:21:29Z,Solid Waste,Service Response,"1300 BLK W PRATT ST, Baltimore City, 21223",21223,NEW SOUTHWEST/MOUNT CLARE,9,Southern,39.28556138406003,-76.63832286434838,NA,NA,NA,NA,2020-12-21,21:33:00,1A,1200 W PRATT ST,HOMICIDE,Outside,FIREARM,931,SOUTHERN,HOLLINS MARKET,VEHICLE,NA,1,"c(-76.6383228643484, 39.28556138406)"
5004M00000gBCPOQA4,20-00804342,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-29T13:34:36Z,Open,2020-11-29T13:35:08Z,2020-12-04T13:34:36Z,Transportation,Service Response,"3900 BROOKLYN AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.232695416756876,-76.60254723640845,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6025472364085, 39.2326954167569)"
5004M00000gBLr9QAG,20-00807955,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-30T23:11:26Z,Open,2020-11-30T23:15:18Z,2020-12-07T23:11:26Z,Transportation,Service Response,"3932 BROOKLYN AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23160754294319,-76.60273628371401,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.602736283714, 39.2316075429432)"
5004M00000gBLtZQAW,20-00807957,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-30T23:12:47Z,Open,2020-11-30T23:15:12Z,2020-12-07T23:12:47Z,Transportation,Service Response,"3932 BROOKLYN AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23160754294319,-76.60273628371401,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.602736283714, 39.2316075429432)"
5004M00000gBTqKQAW,20-00810730,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-01T21:08:44Z,Open,2020-12-01T21:10:13Z,2020-12-08T21:08:44Z,Transportation,Service Response,"4000 8TH ST, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.231642928445005,-76.60166505427365,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6016650542737, 39.231642928445)"
5004M00000gBTYcQAO,20-00810638,SW-Cleaning,API,2020-12-01T20:43:19Z,Open,2020-12-01T20:43:19Z,2021-01-13T20:43:19Z,Solid Waste,Service Response,"3911 8TH ST, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.232099998993654,-76.60117846086091,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6011784608609, 39.2320999989937)"
5004M00000gBbcBQAS,20-00813248,SW-HGW,API,2020-12-02T19:13:33Z,Open,2020-12-02T19:13:33Z,2021-01-14T19:13:33Z,Solid Waste,Service Response,"3824 BROOKLYN AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23334930915841,-76.6019791978531,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6019791978531, 39.2333493091584)"
5004M00000gBs8oQAC,20-00819120,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-04T20:17:20Z,Open,2020-12-04T20:17:20Z,2020-12-11T20:17:20Z,Transportation,Service Response,"3923 BROOKLYN AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23195152665888,-76.60211452408494,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6021145240849, 39.2319515266589)"
5004M00000h1Bm6QAE,20-00843476,SW-Cleaning,API,2020-12-15T11:03:19Z,Open,2020-12-15T11:03:19Z,2021-01-29T11:03:18Z,Solid Waste,Service Response,"3825 8TH ST, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23276235566461,-76.60071040717779,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6007104071778, 39.2327623556646)"
5004M00000h1BmLQAU,20-00843477,SW-Cleaning,API,2020-12-15T11:03:26Z,Open,2020-12-15T11:03:26Z,2021-01-29T11:03:26Z,Solid Waste,Service Response,"3835 8TH ST, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23258165675517,-76.60089823505469,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6008982350547, 39.2325816567552)"
5004M00000h2KHPQA2,20-00877537,SW-Cleaning,API,2020-12-28T20:23:48Z,Open,2020-12-28T20:23:48Z,2021-02-10T20:23:48Z,Solid Waste,Service Response,"3831 BROOKLYN AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.233077782127125,-76.60158698876926,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6015869887693, 39.2330777821271)"
5004M00000h2KMJQA2,20-00877533,SW-Cleaning,API,2020-12-28T20:23:32Z,Open,2020-12-28T20:23:32Z,2021-02-10T20:23:31Z,Solid Waste,Service Response,"3829 BROOKLYN AVE, Baltimore City, 21225",21225,BROOKLYN,10,Southern,39.23311834882124,-76.60154177886608,NA,NA,NA,NA,2020-12-21,12:00:00,1A,700 E JEFFREY ST,HOMICIDE,Outside,FIREARM,913,SOUTHERN,BROOKLYN,STREET,Brooklyn,1,"c(-76.6015417788661, 39.2331183488212)"
5004M00000g9s2qQAA,20-00772044,BGE-StLight(s) Out,Phone,2020-11-13T14:28:01Z,Open,2020-11-13T14:34:27Z,2020-11-17T14:28:01Z,BGE,BGE External System Receipt,"401 W BALTIMORE ST, Baltimore City, 21201",21201,DOWNTOWN,11,Central,39.28917145014519,-76.6211018612746,NA,2020-11-13T14:34:27Z,Received,NA,2020-12-21,17:31:00,9S,100 N EUTAW ST,SHOOTING,Outside,FIREARM,114,CENTRAL,DOWNTOWN,STREET,NA,1,"c(-76.6211018612746, 39.2891714501452)"
5004M00000h1LlFQAU,20-00847669,BGE-StLight(s) Out,Phone,2020-12-16T14:01:40Z,Open,2020-12-17T08:10:39Z,2020-12-20T14:01:40Z,BGE,Diagnose And/Or Repair,"112 N EUTAW ST, Baltimore City, 21201",21201,DOWNTOWN,11,Central,39.291128748994005,-76.62125387878088,NA,2020-12-17T08:10:21Z,Access issue,NA,2020-12-21,17:31:00,9S,100 N EUTAW ST,SHOOTING,Outside,FIREARM,114,CENTRAL,DOWNTOWN,STREET,NA,1,"c(-76.6212538787809, 39.291128748994)"
5004M00000h2CRkQAM,20-00872837,BGE-StLight(s) Out,API,2020-12-25T16:42:23Z,Open,2020-12-26T04:05:55Z,2020-12-29T16:42:23Z,BGE,Diagnose And/Or Repair,"401 W BALTIMORE ST, Baltimore City, 21201",21201,DOWNTOWN,11,Central,39.28917145014519,-76.6211018612746,NA,2020-12-26T04:05:37Z,Cable fault SR created,NA,2020-12-21,17:31:00,9S,100 N EUTAW ST,SHOOTING,Outside,FIREARM,114,CENTRAL,DOWNTOWN,STREET,NA,1,"c(-76.6211018612746, 39.2891714501452)"
5004M00000dySk4QAE,20-00334758,SW-Mixed Refuse,Phone,2020-06-11T12:52:44Z,New,2020-06-11T12:52:44Z,2020-06-12T12:52:44Z,Solid Waste,Service Response,"1029 N FULTON AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.30053828528899,-76.64562777439842,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6456277743984, 39.300538285289)"
5004M00000fZ0kOQAS,20-00690464,SW-Dirty Alley,Phone,2020-10-08T13:08:55Z,New,2020-10-08T13:08:54Z,2020-10-20T13:08:54Z,Solid Waste,Service Response,"1001 N MONROE ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.300176851604554,-76.64739956835432,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6473995683543, 39.3001768516046)"
5004M00000g8GFBQA2,20-00734708,SW-Cleaning,API,2020-10-27T19:38:23Z,Open,2020-10-27T19:38:23Z,2020-12-11T19:38:23Z,Solid Waste,Service Response,"1026 N MONROE ST, Baltimore City, 21217",21217,MIDTOWN-EDMONDSON,9,Western,39.30066693225216,-76.64779281753906,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6477928175391, 39.3006669322522)"
5004M00000g8ORPQA2,20-00737778,SW-Cleaning,API,2020-10-28T20:03:39Z,Open,2020-10-28T20:03:39Z,2020-12-14T20:03:39Z,Solid Waste,Service Response,"1817 MOSHER ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29971315972389,-76.6470655000833,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6470655000833, 39.2997131597239)"
5004M00000g8zK8QAI,20-00750887,SW-HGW,API,2020-11-04T13:48:12Z,Open,2020-11-04T13:48:12Z,2020-12-18T13:48:12Z,Solid Waste,Service Response,"1830 MOSHER ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29996091893215,-76.64740021393419,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6474002139342, 39.2999609189322)"
5004M00000gBIrnQAG,20-00806785,SW-Cleaning,API,2020-11-30T17:33:10Z,Open,2020-11-30T17:33:10Z,2021-01-12T17:33:10Z,Solid Waste,Service Response,"1815 RIGGS AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.3007737536497,-76.64701890797706,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6470189079771, 39.3007737536497)"
5004M00000gBUSPQA4,20-00810955,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-01T22:55:04Z,Open,2020-12-01T22:55:04Z,2020-12-08T22:55:04Z,Transportation,Service Response,"1000 N FULTON AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29997380845847,-76.6460917476857,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6460917476857, 39.2999738084585)"
5004M00000gBapYQAS,20-00812881,SW-Cleaning,API,2020-12-02T17:58:21Z,Open,2020-12-02T17:58:21Z,2021-01-14T17:58:21Z,Solid Waste,Service Response,"1041 N FULTON AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.30076879316847,-76.64563810919414,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6456381091941, 39.3007687931685)"
5004M00000gC9gqQAC,20-00826007,SW-Cleaning,API,2020-12-08T16:03:11Z,Open,2020-12-08T16:03:11Z,2021-01-20T16:03:11Z,Solid Waste,Service Response,"1000 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.30018946800092,-76.64695585910188,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6469558591019, 39.3001894680009)"
5004M00000gCAFwQAO,20-00826325,SW-HGW,API,2020-12-08T17:03:51Z,Open,2020-12-08T17:03:51Z,2021-01-20T17:03:51Z,Solid Waste,Service Response,"1009 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.30035065881093,-76.64665728392934,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6466572839293, 39.3003506588109)"
5004M00000gCAiEQAW,20-00826459,SW-Cleaning,API,2020-12-08T17:33:10Z,Open,2020-12-08T17:33:10Z,2021-01-20T17:33:10Z,Solid Waste,Service Response,"1005 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.30027488870162,-76.64665383531892,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6466538353189, 39.3002748887016)"
5004M00000gCAiJQAW,20-00826460,SW-Cleaning,API,2020-12-08T17:33:18Z,Open,2020-12-08T17:33:18Z,2021-01-20T17:33:18Z,Solid Waste,Service Response,"1007 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.30031097220219,-76.64665360633118,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6466536063312, 39.3003109722022)"
5004M00000h0eE7QAI,20-00829378,SW-Cleaning,API,2020-12-09T16:18:20Z,Open,2020-12-09T16:18:20Z,2021-01-21T16:18:20Z,Solid Waste,Service Response,"1821 MOSHER ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29970881999254,-76.64716750170292,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6471675017029, 39.2997088199925)"
5004M00000h0wzpQAA,20-00837272,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-11T22:15:39Z,Open,2020-12-11T22:20:16Z,2020-12-18T22:15:39Z,Transportation,Service Response,"901 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29912285693965,-76.64660634657396,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.646606346574, 39.2991228569396)"
5004M00000h1NdwQAE,20-00848378,SW-Cleaning,API,2020-12-16T17:03:21Z,Open,2020-12-16T17:03:21Z,2021-02-01T17:03:21Z,Solid Waste,Service Response,"906 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299220888518946,-76.64689295644779,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6468929564478, 39.2992208885189)"
5004M00000h1NknQAE,20-00848425,SW-Cleaning,API,2020-12-16T17:13:40Z,Open,2020-12-16T17:13:40Z,2021-02-01T17:13:40Z,Solid Waste,Service Response,"910 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29929340038112,-76.64689626159601,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.646896261596, 39.2992934003811)"
5004M00000h1NqmQAE,20-00848517,SW-Cleaning,API,2020-12-16T17:28:39Z,Open,2020-12-16T17:28:38Z,2021-02-01T17:28:38Z,Solid Waste,Service Response,"918 MCKEAN AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29944240242245,-76.64690152831386,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6469015283139, 39.2994424024225)"
5004M00000h1PUDQA2,20-00849359,SW-Cleaning,API,2020-12-16T20:23:12Z,Open,2020-12-16T20:23:12Z,2021-02-01T20:23:12Z,Solid Waste,Service Response,"1902 MOSHER ST, Baltimore City, 21217",21217,MIDTOWN-EDMONDSON,9,Western,39.29991911073829,-76.64778738252903,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.647787382529, 39.2999191107383)"
5004M00000h1iJvQAI,20-00860087,SW-HGW,API,2020-12-18T21:28:19Z,Open,2020-12-18T21:28:19Z,2021-02-03T21:28:19Z,Solid Waste,Service Response,"1802 W LAFAYETTE AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29890347289794,-76.64648900829408,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6464890082941, 39.2989034728979)"
5004M00000h1iTGQAY,20-00860097,SW-HGW,API,2020-12-18T21:33:11Z,Open,2020-12-18T21:33:11Z,2021-02-03T21:33:11Z,Solid Waste,Service Response,"1806 W LAFAYETTE AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29890188929603,-76.64663234357876,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6466323435788, 39.298901889296)"
5004M00000h1iWoQAI,20-00860117,SW-Cleaning,API,2020-12-18T21:43:11Z,Open,2020-12-18T21:43:10Z,2021-02-03T21:43:10Z,Solid Waste,Service Response,"1808 W LAFAYETTE AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.298899000739944,-76.6468562163318,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6468562163318, 39.2988990007399)"
5004M00000h221iQAA,20-00868318,SW-Cleaning,API,2020-12-23T03:10:50Z,Open,2020-12-23T03:10:50Z,2021-02-06T03:10:50Z,Solid Waste,Service Response,"1812 W LAFAYETTE AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.298886718169065,-76.64696177415848,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6469617741585, 39.2988867181691)"
5004M00000h2714QAA,20-00870343,SW-Cleaning,API,2020-12-23T20:53:25Z,Open,2020-12-23T20:53:25Z,2021-02-08T20:53:25Z,Solid Waste,Service Response,"1906 MOSHER ST, Baltimore City, 21217",21217,MIDTOWN-EDMONDSON,9,Western,39.29991818926958,-76.64788196273902,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.647881962739, 39.2999181892696)"
5004M00000h2792QAA,20-00870402,SW-Cleaning,API,2020-12-23T21:18:09Z,Open,2020-12-23T21:18:09Z,2021-02-08T21:18:09Z,Solid Waste,Service Response,"1908 MOSHER ST, Baltimore City, 21217",21217,MIDTOWN-EDMONDSON,9,Western,39.29991688155651,-76.64793146271357,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6479314627136, 39.2999168815565)"
5004M00000h27QwQAI,20-00870530,SW-Cleaning,API,2020-12-23T22:28:09Z,Open,2020-12-23T22:28:09Z,2021-02-08T22:28:09Z,Solid Waste,Service Response,"1924 MOSHER ST, Baltimore City, 21217",21217,MIDTOWN-EDMONDSON,9,Western,39.29990217944056,-76.64831469161587,NA,NA,NA,NA,2020-12-21,19:00:00,9S,1000 MCKEAN AV,SHOOTING,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,NA,1,"c(-76.6483146916159, 39.2999021794406)"
5004M00000e1FlMQAU,20-00432546,SW-HGW,API,2020-07-10T19:53:19Z,Open,2020-07-10T19:53:19Z,2020-08-21T19:53:19Z,Solid Waste,Service Response,"704 BEAUMONT AVE, Baltimore City, 21212",21212,WINSTON-GOVANS,4,Northern,39.35152479025999,-76.60599431840619,NA,NA,NA,NA,2020-12-21,11:16:00,1A,800 BEAUMONT AV,HOMICIDE,Outside,FIREARM,524,NORTHERN,WINSTON-GOVANS,VEHICLE,NA,1,"c(-76.6059943184062, 39.35152479026)"
