srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,vri_name1,total_incidents,geometry
5004M00000fX8JXQA0,20-00639580,SW-Cleaning,API,2020-09-17T15:58:10Z,Open,2020-09-17T15:58:10Z,2020-10-30T15:58:10Z,Solid Waste,Service Response,"3506 COTWOOD PL, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32901745917161,-76.65738055870841,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6573805587084, 39.3290174591716)"
5004M00000fY3WUQA0,20-00666312,SW-HGW,API,2020-09-28T18:23:20Z,Open,2020-09-28T18:23:20Z,2020-11-12T18:23:20Z,Solid Waste,Service Response,"3524 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.329090175191524,-76.65808461045881,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6580846104588, 39.3290901751915)"
5004M00000fY3Y7QAK,20-00666349,SW-HGW,API,2020-09-28T18:33:22Z,Open,2020-09-28T18:33:22Z,2020-11-12T18:33:22Z,Solid Waste,Service Response,"3522 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32904568535819,-76.6580480910539,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6580480910539, 39.3290456853582)"
5004M00000fY9Y1QAK,20-00668666,SW-HGW,API,2020-09-29T16:08:41Z,Open,2020-09-29T16:08:41Z,2020-11-13T16:08:41Z,Solid Waste,Service Response,"3453 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32778821440173,-76.65710678042424,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6571067804242, 39.3277882144017)"
5004M00000fY8wbQAC,20-00668352,SW-HGW,API,2020-09-29T15:08:55Z,Open,2020-09-29T15:08:55Z,2020-11-13T15:08:54Z,Solid Waste,Service Response,"3521 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32838995001924,-76.65953003344215,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6595300334422, 39.3283899500192)"
5004M00000fYAvsQAG,20-00669454,SW-HGW,API,2020-09-29T18:28:11Z,Open,2020-09-29T18:28:11Z,2020-11-13T18:28:11Z,Solid Waste,Service Response,"3413 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32708505929004,-76.65856722555458,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6585672255546, 39.32708505929)"
5004M00000fYB1RQAW,20-00669507,SW-HGW,API,2020-09-29T18:38:24Z,Open,2020-09-29T18:38:24Z,2020-11-13T18:38:23Z,Solid Waste,Service Response,"3427 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.3273837503359,-76.65874408960923,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6587440896092, 39.3273837503359)"
5004M00000fYei8QAC,20-00681408,SW-HGW,API,2020-10-05T14:34:03Z,Open,2020-10-05T14:34:03Z,2020-11-19T14:34:03Z,Solid Waste,Service Response,"3526 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.328943507169726,-76.65897858132348,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6589785813235, 39.3289435071697)"
5004M00000fYf77QAC,20-00681557,SW-HGW,API,2020-10-05T15:03:18Z,Open,2020-10-05T15:03:17Z,2020-11-19T15:03:17Z,Solid Waste,Service Response,"3524 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32891813919146,-76.65894628853549,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6589462885355, 39.3289181391915)"
5004M00000fYf7vQAC,20-00681568,SW-HGW,API,2020-10-05T15:04:27Z,Open,2020-10-05T15:04:27Z,2020-11-19T15:04:27Z,Solid Waste,Service Response,"3518 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32872423072466,-76.65881656284698,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.658816562847, 39.3287242307247)"
5004M00000fYf8PQAS,20-00681575,SW-HGW,API,2020-10-05T15:05:04Z,Open,2020-10-05T15:05:04Z,2020-11-19T15:05:04Z,Solid Waste,Service Response,"3520 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32880478198745,-76.65885935596398,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.658859355964, 39.3288047819875)"
5004M00000fYf8ZQAS,20-00681576,SW-Cleaning,API,2020-10-05T15:05:15Z,Open,2020-10-05T15:05:15Z,2020-11-19T15:05:14Z,Solid Waste,Service Response,"3528 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32901660391622,-76.65905288922197,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.659052889222, 39.3290166039162)"
5004M00000fYfSpQAK,20-00681772,SW-HGW,API,2020-10-05T15:43:10Z,Open,2020-10-05T15:43:10Z,2020-11-19T15:43:10Z,Solid Waste,Service Response,"3469 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32826684842163,-76.65701132288777,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6570113228878, 39.3282668484216)"
5004M00000fZNaBQAW,20-00699597,SW-HGW,API,2020-10-13T13:48:34Z,Open,2020-10-13T13:48:34Z,2020-11-27T13:48:34Z,Solid Waste,Service Response,"3504 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.328362827388,-76.65854574209109,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6585457420911, 39.328362827388)"
5004M00000fZNlsQAG,20-00699692,SW-HGW,API,2020-10-13T14:08:57Z,Open,2020-10-13T14:08:57Z,2020-11-27T14:08:57Z,Solid Waste,Service Response,"3448 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32762957832232,-76.65800272665295,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.658002726653, 39.3276295783223)"
5004M00000fZNP3QAO,20-00699517,SW-HGW,API,2020-10-13T13:28:54Z,Open,2020-10-13T13:28:54Z,2020-11-27T13:28:54Z,Solid Waste,Service Response,"3508 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32847475548785,-76.65861282721991,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6586128272199, 39.3284747554879)"
5004M00000fZNUcQAO,20-00699557,SW-HGW,API,2020-10-13T13:38:40Z,Open,2020-10-13T13:38:40Z,2020-11-27T13:38:40Z,Solid Waste,Service Response,"3506 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32839444976612,-76.65857387171658,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6585738717166, 39.3283944497661)"
5004M00000fZNZrQAO,20-00699595,SW-HGW,API,2020-10-13T13:48:21Z,Open,2020-10-13T13:48:21Z,2020-11-27T13:48:21Z,Solid Waste,Service Response,"3502 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32828565576342,-76.65847741270365,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6584774127036, 39.3282856557634)"
5004M00000fZUdvQAG,20-00702409,SW-HGW,API,2020-10-14T13:33:15Z,Open,2020-10-14T13:33:15Z,2020-11-30T13:33:15Z,Solid Waste,Service Response,"3421 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.327278992586834,-76.65866687936023,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6586668793602, 39.3272789925868)"
5004M00000fZQ6jQAG,20-00700874,SW-HGW,API,2020-10-13T18:43:12Z,Open,2020-10-13T18:43:11Z,2020-11-27T18:43:11Z,Solid Waste,Service Response,"3445 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32755836037878,-76.65715558515893,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6571555851589, 39.3275583603788)"
5004M00000fZlrrQAC,20-00709814,SW-HGW,API,2020-10-16T19:43:12Z,Open,2020-10-16T19:43:12Z,2020-12-02T19:43:12Z,Solid Waste,Service Response,"3515 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.3282272059551,-76.6594288015524,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6594288015524, 39.3282272059551)"
5004M00000fZlzQQAS,20-00709815,SW-HGW,API,2020-10-16T19:43:22Z,Open,2020-10-16T19:43:22Z,2020-12-02T19:43:22Z,Solid Waste,Service Response,"3513 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32817708247179,-76.65938815485052,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6593881548505, 39.3281770824718)"
5004M00000fa0MFQAY,20-00716243,SW-HGW,API,2020-10-20T13:03:33Z,Open,2020-10-20T13:03:33Z,2020-12-04T13:03:32Z,Solid Waste,Service Response,"3502 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.3276878736329,-76.65972450748107,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6597245074811, 39.3276878736329)"
5004M00000fa0O0QAI,20-00716246,SW-HGW,API,2020-10-20T13:03:52Z,Open,2020-10-20T13:03:52Z,2020-12-04T13:03:52Z,Solid Waste,Service Response,"3506 REISTERSTOWN RD, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32779941548838,-76.65979858087404,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.659798580874, 39.3277994154884)"
5004M00000g8JI7QAM,20-00735371,BGE-StLight(s) Out,API,2020-10-28T11:17:41Z,Open,2020-10-29T19:03:17Z,2020-11-01T11:17:41Z,BGE,Diagnose And/Or Repair,"REISTERSTOWN RD & SUFFOLK AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.3270194943087,-76.65887093225945,NA,2020-10-29T19:01:00Z,Create C-Order damage,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6588709322594, 39.3270194943087)"
5004M00000g938BQAQ,20-00752871,SW-Cleaning,API,2020-11-04T20:13:17Z,Open,2020-11-04T20:13:17Z,2020-12-18T20:13:17Z,Solid Waste,Service Response,"2705 ULMAN AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32890896864662,-76.65962419430112,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6596241943011, 39.3289089686466)"
5004M00000gB00WQAS,20-00800122,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-25T19:28:16Z,Open,2020-11-25T19:30:07Z,2020-12-02T19:28:16Z,Transportation,Service Response,"3516 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32869035709365,-76.65878894361583,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6587889436158, 39.3286903570936)"
5004M00000gBGlYQAW,20-00805981,SW-Cleaning,API,2020-11-30T14:33:13Z,Open,2020-11-30T14:33:12Z,2021-01-12T14:33:12Z,Solid Waste,Service Response,"3454 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.327748158101954,-76.65805388196051,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6580538819605, 39.327748158102)"
5004M00000gBSzrQAG,20-00810367,SW-HGW,API,2020-12-01T19:53:11Z,Open,2020-12-01T19:53:11Z,2021-01-13T19:53:11Z,Solid Waste,Service Response,"3463 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.328088831151646,-76.65705948756036,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6570594875604, 39.3280888311516)"
5004M00000gBT7yQAG,20-00810373,SW-HGW,API,2020-12-01T19:53:48Z,Open,2020-12-01T19:53:48Z,2021-01-13T19:53:48Z,Solid Waste,Service Response,"3461 COTTAGE AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32802225641718,-76.65706876294296,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.657068762943, 39.3280222564172)"
5004M00000gBicdQAC,20-00815360,SW-Boarding,API,2020-12-03T17:04:28Z,Open,2020-12-03T17:04:27Z,2020-12-14T17:04:27Z,Solid Waste,Service Response,"3504 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.328362827388,-76.65854574209109,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6585457420911, 39.328362827388)"
5004M00000gBiUoQAK,20-00815318,SW-HGW,API,2020-12-03T16:53:11Z,Open,2020-12-03T16:53:11Z,2021-01-15T16:53:11Z,Solid Waste,Service Response,"3466 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.328017839436946,-76.65826542800046,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6582654280005, 39.3280178394369)"
5004M00000gBjaAQAS,20-00815775,SW-Cleaning,API,2020-12-03T18:43:19Z,Open,2020-12-03T18:43:19Z,2021-01-15T18:43:19Z,Solid Waste,Service Response,"3516 PARK HEIGHTS AVE, Baltimore City, 21215",21215,PARK CIRCLE,6,Northwestern,39.32869035709365,-76.65878894361583,NA,NA,NA,NA,2020-12-04,13:47:11,1A,3500 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,612,NORTHWEST,PARK CIRCLE,STREET,NA,1,"c(-76.6587889436158, 39.3286903570936)"
5004M00000efFExQAM,20-00504987,SW-HGW,API,2020-08-04T13:58:11Z,Open,2020-08-04T13:58:11Z,2020-09-16T13:58:11Z,Solid Waste,Service Response,"509 TUNBRIDGE RD, Baltimore City, 21212",21212,MID-GOVANS,4,Northern,39.35634630628525,-76.60942930543746,NA,NA,NA,NA,2020-12-04,18:40:00,9S,500 TUNBRIDGE RD,SHOOTING,Outside,FIREARM,523,NORTHERN,MID-GOVANS,STREET,NA,1,"c(-76.6094293054375, 39.3563463062853)"
5004M00000g88xmQAA,20-00732037,SW-HGW,API,2020-10-26T19:53:46Z,Open,2020-10-26T19:53:46Z,2020-12-10T19:53:46Z,Solid Waste,Service Response,"507 TUNBRIDGE RD, Baltimore City, 21212",21212,MID-GOVANS,4,Northern,39.356353887710405,-76.60951068436675,NA,NA,NA,NA,2020-12-04,18:40:00,9S,500 TUNBRIDGE RD,SHOOTING,Outside,FIREARM,523,NORTHERN,MID-GOVANS,STREET,NA,1,"c(-76.6095106843668, 39.3563538877104)"
5004M00000epJitQAE,20-00585706,SW-HGW,API,2020-08-27T17:13:10Z,Open,2020-08-27T17:13:10Z,2020-10-09T17:13:10Z,Solid Waste,Service Response,"141 S AUGUSTA AVE, Baltimore City, 21229",21229,IRVINGTON,8,Southwestern,39.28402399353396,-76.68443237204964,NA,NA,NA,NA,2020-12-04,19:24:57,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,PUBLIC AREA,NA,1,"c(-76.6844323720496, 39.284023993534)"
5004M00000fWuhZQAS,20-00633813,SW-HGW,API,2020-09-15T17:38:30Z,Open,2020-09-15T17:38:30Z,2020-10-28T17:38:30Z,Solid Waste,Service Response,"212 S COLLINS AVE, Baltimore City, 21229",21229,IRVINGTON,8,Southwestern,39.28283968829621,-76.68357595241415,NA,NA,NA,NA,2020-12-04,19:24:57,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,PUBLIC AREA,NA,1,"c(-76.6835759524141, 39.2828396882962)"
5004M00000gBLn6QAG,20-00807893,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-30T22:45:03Z,Open,2020-12-01T14:10:39Z,2020-12-08T14:09:12Z,Transportation,Service Response,"4105 MASSACHUSETTS AVE, Baltimore City, 21229",21229,IRVINGTON,8,Southwestern,39.28326205754735,-76.68361177382032,NA,NA,NA,NA,2020-12-04,19:24:57,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,PUBLIC AREA,NA,1,"c(-76.6836117738203, 39.2832620575473)"
5004M00000gBYyxQAG,20-00812240,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-12-02T15:10:06Z,Open,2020-12-02T15:15:10Z,2020-12-09T15:10:06Z,Transportation,Service Response,"4200 BLK EUCLID AVE, Baltimore City, 21229",21229,IRVINGTON,8,Southwestern,39.28251925721025,-76.68575871037679,NA,NA,NA,NA,2020-12-04,19:24:57,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,PUBLIC AREA,NA,1,"c(-76.6857587103768, 39.2825192572102)"
5004M00000gBlOhQAK,20-00816710,HCD-Sanitation Property,API,2020-12-03T22:20:46Z,Open,2020-12-03T22:20:46Z,2020-12-13T22:20:46Z,Housing,Service Response,"229 S AUGUSTA AVE, Baltimore City, 21229",21229,IRVINGTON,8,Southwestern,39.282580234160285,-76.6843805987511,NA,NA,NA,NA,2020-12-04,19:24:57,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,PUBLIC AREA,NA,1,"c(-76.6843805987511, 39.2825802341603)"
5004M00000gBlRWQA0,20-00816721,HCD-Illegal Dumping,API,2020-12-03T22:29:43Z,New,2020-12-03T22:29:43Z,2020-12-08T22:29:43Z,Housing,Service Response,"232 S COLLINS AVE, BC",21229,IRVINGTON,8,Southwestern,39.28273690814468,-76.68337112168518,NA,NA,NA,NA,2020-12-04,19:24:57,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,PUBLIC AREA,NA,1,"c(-76.6833711216852, 39.2827369081447)"
5004M00000gBnrNQAS,20-00817070,HCD-Sanitation Property,API,2020-12-04T12:04:47Z,Open,2020-12-04T12:04:47Z,2020-12-14T12:04:47Z,Housing,Service Response,"233 S AUGUSTA AVE, Baltimore City, 21229",21229,IRVINGTON,8,Southwestern,39.28242270715399,-76.68435779378011,NA,NA,NA,NA,2020-12-04,19:24:57,1A,200 S AUGUSTA AV,HOMICIDE,Outside,FIREARM,824,SOUTHWEST,IRVINGTON,PUBLIC AREA,NA,1,"c(-76.6843577937801, 39.282422707154)"
5004M00000dyqxSQAQ,20-00353491,RP-Street Lighting Repairs,Internal,2020-06-15T17:16:04Z,New,2020-06-15T17:16:04Z,2020-06-29T17:16:04Z,Recreation & Parks,WO - Reset Light TimIng Clocks,"1612 MORRELL PARK AVE, Baltimore City, 21230",21230,MORRELL PARK,10,Southwestern,39.26383473560452,-76.6601210231896,NA,NA,NA,NA,2020-12-03,10:25:07,1K,1600 MORRELL PARK AV,HOMICIDE,Outside,KNIFE,831,SOUTHWEST,MORRELL PARK,STREET,NA,1,"c(-76.6601210231896, 39.2638347356045)"
5004M00000gB8pXQAS,20-00802238,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-27T17:11:49Z,Open,2020-11-27T17:15:10Z,2020-12-04T17:11:49Z,Transportation,Service Response,"2844 GEORGETOWN RD, Baltimore City, 21230",21230,MORRELL PARK,10,Southwestern,39.26447138771283,-76.66146978300226,NA,NA,NA,NA,2020-12-03,10:25:07,1K,1600 MORRELL PARK AV,HOMICIDE,Outside,KNIFE,831,SOUTHWEST,MORRELL PARK,STREET,NA,1,"c(-76.6614697830023, 39.2644713877128)"
5004M00000e0VNNQA2,20-00407738,SW-HGW,API,2020-07-02T19:13:23Z,Open,2020-07-02T19:13:23Z,2020-08-14T19:13:23Z,Solid Waste,Service Response,"1311 MYRTLE AVE, Baltimore City, 21217",21217,UPTON,11,Central,39.29922691944885,-76.63261660869883,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6326166086988, 39.2992269194488)"
5004M00000fX01SQAS,20-00635861,SW-HGW,API,2020-09-16T14:04:20Z,Open,2020-09-16T14:04:20Z,2020-10-29T14:04:20Z,Solid Waste,Service Response,"1103 MYRTLE AVE, Baltimore City, 21201",21201,UPTON,11,Central,39.297436147100086,-76.63039712441463,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6303971244146, 39.2974361471001)"
5004M00000fa3FGQAY,20-00717774,SW-HGW,API,2020-10-20T18:08:11Z,Open,2020-10-20T18:08:11Z,2020-12-04T18:08:11Z,Solid Waste,Service Response,"1145 MYRTLE AVE, Baltimore City, 21201",21201,UPTON,11,Central,39.298001686102616,-76.63110845135358,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6311084513536, 39.2980016861026)"
5004M00000faFHOQA2,20-00722498,SW-HGW,API,2020-10-22T13:13:26Z,Open,2020-10-22T13:13:26Z,2020-12-08T13:13:26Z,Solid Waste,Service Response,"701 DOLPHIN ST, Baltimore City, 21217",21217,UPTON,11,Central,39.2979477305234,-76.63150108254733,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6315010825473, 39.2979477305234)"
5004M00000gAL4GQAW,20-00783882,SW-Cleaning,API,2020-11-18T19:13:12Z,Open,2020-11-18T19:13:12Z,2021-01-01T19:13:12Z,Solid Waste,Service Response,"620 DOLPHIN ST, Baltimore City, 21217",21217,UPTON,11,Central,39.298534143275084,-76.63122669730772,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6312266973077, 39.2985341432751)"
5004M00000gBa1UQAS,20-00812578,SW-Cleaning,API,2020-12-02T16:48:19Z,Open,2020-12-02T16:48:19Z,2021-01-14T16:48:19Z,Solid Waste,Service Response,"1116 ARGYLE AVE, Baltimore City, 21201",21201,UPTON,11,Central,39.29809601801265,-76.62998240556085,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6299824055609, 39.2980960180127)"
5004M00000gBa5VQAS,20-00812590,SW-Cleaning,API,2020-12-02T16:53:18Z,Open,2020-12-02T16:53:18Z,2021-01-14T16:53:17Z,Solid Waste,Service Response,"1126 ARGYLE AVE, Baltimore City, 21201",21201,UPTON,11,Central,39.29823309889748,-76.63014877480427,NA,NA,NA,NA,2020-12-03,23:22:44,9S,700 DOLPHIN ST,SHOOTING,Outside,FIREARM,123,CENTRAL,UPTON,STREET,Central,1,"c(-76.6301487748043, 39.2982330988975)"
