srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,total_incidents,vri_name1,geometry
5004M00000h1eU5QAI,20-00857460,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-12-18T14:46:20Z,Open,2020-12-18T14:50:12Z,2020-12-28T14:46:20Z,Transportation,Service Response,"1813 W LOMBARD ST, Baltimore City, 21223",21223,CARROLLTON RIDGE,9,Southern,39.286070989360404,-76.64575576750507,NA,NA,NA,NA,2020-12-14,18:18:00,9S,1900 LEMMON ST,SHOOTING,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,STREET,1,Tri-District,"c(-76.6457557675051, 39.2860709893604)"
5004M00000h1sYbQAI,20-00864810,SW-Boarding,API,2020-12-21T20:13:09Z,Open,2020-12-21T20:13:09Z,2020-12-31T20:13:09Z,Solid Waste,Service Response,"211 S MONROE ST, Baltimore City, 21223",21223,CARROLLTON RIDGE,9,Southern,39.28473124007705,-76.64657189357641,NA,NA,NA,NA,2020-12-14,18:18:00,9S,1900 LEMMON ST,SHOOTING,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,STREET,1,Tri-District,"c(-76.6465718935764, 39.2847312400771)"
5004M00000h1t4rQAA,20-00865079,SW-Boarding,API,2020-12-21T21:23:19Z,Open,2020-12-21T21:23:19Z,2020-12-31T21:23:19Z,Solid Waste,Service Response,"209 S MONROE ST, Baltimore City, 21223",21223,CARROLLTON RIDGE,9,Southern,39.28476369012168,-76.646584454795,NA,NA,NA,NA,2020-12-14,18:18:00,9S,1900 LEMMON ST,SHOOTING,Outside,FIREARM,934,SOUTHERN,CARROLLTON RIDGE,STREET,1,Tri-District,"c(-76.646584454795, 39.2847636901217)"
5004M00000h1HxbQAE,20-00846761,SW-Cleaning,API,2020-12-15T21:13:10Z,Open,2020-12-15T21:13:10Z,2021-01-29T21:13:10Z,Solid Waste,Service Response,"6513 O'DONNELL ST, Baltimore City, 21224",21224,GRACELAND PARK,1,Southeastern,39.28153453271372,-76.53660030077188,NA,NA,NA,NA,2020-12-14,04:58:00,1A,1100 DUNDALK AV,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,GRACELAND PARK,VEHICLE,1,NA,"c(-76.5366003007719, 39.2815345327137)"
5004M00000h1k8zQAA,20-00860987,HCD-Illegal Dumping,Phone,2020-12-19T17:16:00Z,Open,2020-12-21T16:36:45Z,2020-12-24T17:16:00Z,Housing,Service Response,"1100 STEELTON AVE, Baltimore City, 21224",21224,GRACELAND PARK,1,Southeastern,39.28129414249621,-76.53657168558205,NA,NA,NA,NA,2020-12-14,04:58:00,1A,1100 DUNDALK AV,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,GRACELAND PARK,VEHICLE,1,NA,"c(-76.536571685582, 39.2812941424962)"
5004M00000h1kjVQAQ,20-00861384,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-19T21:21:55Z,Open,2020-12-19T21:21:55Z,2020-12-28T21:21:55Z,Transportation,Service Response,"1100 DUNDALK AVE, Baltimore City, 21224",21224,GRACELAND PARK,1,Southeastern,39.28135567122391,-76.53576844627813,NA,NA,NA,NA,2020-12-14,04:58:00,1A,1100 DUNDALK AV,HOMICIDE,Outside,FIREARM,234,SOUTHEAST,GRACELAND PARK,VEHICLE,1,NA,"c(-76.5357684462781, 39.2813556712239)"
5004M00000epKipQAE,20-00586418,SW-HGW,API,2020-08-27T19:13:20Z,Open,2020-08-27T19:13:20Z,2020-10-09T19:13:20Z,Solid Waste,Service Response,"516 QUAIL ST, Baltimore City, 21224",21224,GREEKTOWN,1,Southeastern,39.28639326890155,-76.55417314211645,NA,NA,NA,NA,2020-12-14,05:37:00,9S,4900 EASTERN AV,SHOOTING,Outside,FIREARM,233,SOUTHEAST,PULASKI INDUSTRIAL AREA,STREET,1,NA,"c(-76.5541731421165, 39.2863932689015)"
5004M00000epKkNQAU,20-00586454,SW-HGW,API,2020-08-27T19:18:10Z,Open,2020-08-27T19:18:10Z,2020-10-09T19:18:10Z,Solid Waste,Service Response,"518 QUAIL ST, Baltimore City, 21224",21224,GREEKTOWN,1,Southeastern,39.28635153519767,-76.55417101777243,NA,NA,NA,NA,2020-12-14,05:37:00,9S,4900 EASTERN AV,SHOOTING,Outside,FIREARM,233,SOUTHEAST,PULASKI INDUSTRIAL AREA,STREET,1,NA,"c(-76.5541710177724, 39.2863515351977)"
5004M00000gBdyTQAS,20-00814223,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-03T01:38:18Z,Open,2020-12-03T01:38:18Z,2020-12-10T01:38:18Z,Transportation,Service Response,"FLEET ST & S QUAIL ST, Baltimore City, 21224",21224,GREEKTOWN,1,Southeastern,39.286101908222,-76.55396620066115,NA,NA,NA,NA,2020-12-14,05:37:00,9S,4900 EASTERN AV,SHOOTING,Outside,FIREARM,233,SOUTHEAST,PULASKI INDUSTRIAL AREA,STREET,1,NA,"c(-76.5539662006612, 39.286101908222)"
5004M00000fWceoQAC,20-00625566,SW-HGW,API,2020-09-11T15:53:20Z,Open,2020-09-11T15:53:20Z,2020-10-26T15:53:20Z,Solid Waste,Service Response,"2501 N ELLAMONT ST, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.315343580904454,-76.6711032334336,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.6711032334336, 39.3153435809045)"
5004M00000fYliYQAS,20-00684232,SW-HGW,API,2020-10-06T13:43:28Z,Open,2020-10-06T13:43:28Z,2020-11-20T13:43:28Z,Solid Waste,Service Response,"3034 GWYNNS FALLS PKWY, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.31469736648916,-76.66936066438186,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.6693606643819, 39.3146973664892)"
5004M00000fYxGVQA0,20-00689522,SW-HGW,API,2020-10-07T20:08:33Z,Open,2020-10-07T20:08:32Z,2020-11-24T20:08:32Z,Solid Waste,Service Response,"3117 GWYNNS FALLS PKWY, Baltimore City, 21216",21216,WALBROOK,7,Southwestern,39.314112857370425,-76.67033627351132,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.6703362735113, 39.3141128573704)"
5004M00000gBA36QAG,20-00802903,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-11-27T20:56:47Z,Open,2020-11-27T21:00:21Z,2020-12-04T20:56:46Z,Transportation,Service Response,"3001 MONDAWMIN AVE, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.31513316876762,-76.66846813365692,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.6684681336569, 39.3151331687676)"
5004M00000gBcTPQA0,20-00813719,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-02T20:38:33Z,Open,2020-12-02T20:38:33Z,2020-12-09T20:38:33Z,Transportation,Service Response,"3128 GWYNNS FALLS PKWY, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.314644853808545,-76.67087035566902,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.670870355669, 39.3146448538085)"
5004M00000gBv6yQAC,20-00820428,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-12-05T21:16:52Z,Open,2020-12-05T21:16:52Z,2020-12-11T21:16:52Z,Transportation,Service Response,"GWYNNS FALLS PKWY & N ELLAMONT ST, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.31435465462099,-76.67125371699797,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.671253716998, 39.314354654621)"
5004M00000h15uyQAA,20-00841214,TRS-48 Hour Parking/Abandoned Vehicle,Phone,2020-12-14T17:13:49Z,Open,2020-12-14T17:13:49Z,2020-12-21T17:13:49Z,Transportation,Service Response,"GWYNNS FALLS PKWY & N ROSEDALE ST, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.31441293889601,-76.66964595274818,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.6696459527482, 39.314412938896)"
5004M00000h1jBDQAY,20-00860378,BGE-StLight(s) Out,Phone,2020-12-19T01:39:39Z,Open,2020-12-19T01:43:32Z,2020-12-23T01:39:39Z,BGE,BGE External System Receipt,"3200 GWYNNS FALLS PKWY, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.31461987483354,-76.67143837491217,NA,2020-12-19T01:43:31Z,Received,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.6714383749122, 39.3146198748335)"
5004M00000h1m3RQAQ,20-00862167,TRS-48 Hour Parking/Abandoned Vehicle,API,2020-12-20T20:11:55Z,Open,2020-12-20T20:15:07Z,2020-12-28T20:11:55Z,Transportation,Service Response,"3102 MONDAWMIN AVE, Baltimore City, 21216",21216,HANLON-LONGWOOD,7,Northwestern,39.31544000681074,-76.66988086381345,NA,NA,NA,NA,2020-12-13,07:00:00,9S,3100 GWYNNS FALLS PKWY,SHOOTING,Inside,FIREARM,624,NORTHWEST,HANLON-LONGWOOD,PUBLIC AREA,1,NA,"c(-76.6698808638134, 39.3154400068107)"
5004M00000eoajmQAA,20-00560747,SW-HGW,API,2020-08-20T12:53:12Z,Open,2020-08-20T12:53:11Z,2020-10-02T12:53:11Z,Solid Waste,Service Response,"1656 W NORTH AVE, Baltimore City, 21217",21217,PENN NORTH,7,Western,39.31017569748397,-76.64472327561586,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6447232756159, 39.310175697484)"
5004M00000fWvtCQAS,20-00634589,SW-Cleaning,API,2020-09-15T20:08:46Z,Open,2020-09-15T20:08:46Z,2020-10-28T20:08:46Z,Solid Waste,Service Response,"715 ALLEGANY PL, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.308547522978266,-76.64352505178645,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6435250517865, 39.3085475229783)"
5004M00000fYHV7QAO,20-00671740,SW-HGW,API,2020-09-30T15:43:24Z,Open,2020-09-30T15:43:23Z,2020-11-16T15:43:23Z,Solid Waste,Service Response,"1732 W NORTH AVE, Baltimore City, 21217",21217,PENN NORTH,7,Western,39.310122721310115,-76.64593090725451,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6459309072545, 39.3101227213101)"
5004M00000fa3iLQAQ,20-00718112,SW-Cleaning,API,2020-10-20T19:08:31Z,Open,2020-10-20T19:08:31Z,2020-12-04T19:08:31Z,Solid Waste,Service Response,"1671 W NORTH AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.30976928840186,-76.6445876928074,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6445876928074, 39.3097692884019)"
5004M00000fa3NtQAI,20-00717851,SW-Cleaning,API,2020-10-20T18:28:10Z,Open,2020-10-20T18:28:10Z,2020-12-04T18:28:10Z,Solid Waste,Service Response,"1821 N FULTON AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.309382398454744,-76.64605909348333,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6460590934833, 39.3093823984547)"
5004M00000g8CnHQAU,20-00732854,SW-HGW,API,2020-10-27T13:13:20Z,Open,2020-10-27T13:13:20Z,2020-12-11T13:13:20Z,Solid Waste,Service Response,"1736 N FULTON AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.308728097737735,-76.64663684608453,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6466368460845, 39.3087280977377)"
5004M00000g8EAlQAM,20-00733539,SW-Cleaning,API,2020-10-27T15:23:28Z,Open,2020-10-27T15:23:28Z,2020-12-11T15:23:28Z,Solid Waste,Service Response,"1825 N FULTON AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.309461534407816,-76.6460654416854,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6460654416854, 39.3094615344078)"
5004M00000g8FCJQA2,20-00734019,SW-Cleaning,API,2020-10-27T17:13:09Z,Open,2020-10-27T17:13:09Z,2020-12-11T17:13:09Z,Solid Waste,Service Response,"1826 N MOUNT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.309510904714614,-76.64517802042165,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6451780204217, 39.3095109047146)"
5004M00000gBqTJQA0,20-00818137,SW-Cleaning,API,2020-12-04T16:48:31Z,Open,2020-12-04T16:48:31Z,2021-01-18T16:48:31Z,Solid Waste,Service Response,"1705 N BRUCE ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.30836203463867,-76.64551528900313,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6455152890031, 39.3083620346387)"
5004M00000gC4bqQAC,20-00824597,SW-Cleaning,API,2020-12-07T21:33:20Z,Open,2020-12-07T21:33:20Z,2021-01-19T21:33:20Z,Solid Waste,Service Response,"1729 WESTWOOD AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.30869062375744,-76.64583329778513,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6458332977851, 39.3086906237574)"
5004M00000gC78cQAC,20-00825040,SW-HGW,API,2020-12-08T11:03:38Z,Open,2020-12-08T11:03:38Z,2021-01-20T11:03:38Z,Solid Waste,Service Response,"1647 WESTWOOD AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.30876125129888,-76.64476046267177,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6447604626718, 39.3087612512989)"
5004M00000gC78NQAS,20-00825039,SW-HGW,API,2020-12-08T11:03:31Z,Open,2020-12-08T11:03:30Z,2021-01-20T11:03:30Z,Solid Waste,Service Response,"1721 WESTWOOD AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.30871292661077,-76.64555990574533,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6455599057453, 39.3087129266108)"
5004M00000h0hp6QAA,20-00831191,SW-Cleaning,API,2020-12-09T23:08:17Z,Open,2020-12-09T23:08:17Z,2021-01-21T23:08:17Z,Solid Waste,Service Response,"1826 N FULTON AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.309473863879795,-76.64669516070732,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6466951607073, 39.3094738638798)"
5004M00000h1FJZQA2,20-00845274,SW-Boarding,API,2020-12-15T16:48:11Z,Open,2020-12-15T16:48:11Z,2020-12-24T16:48:11Z,Solid Waste,Service Response,"1642 W NORTH AVE, Baltimore City, 21217",21217,PENN NORTH,7,Western,39.310192405311746,-76.64437683648954,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6443768364895, 39.3101924053117)"
5004M00000h1IopQAE,20-00847067,SW-Boarding,API,2020-12-16T00:18:10Z,Open,2020-12-16T00:18:10Z,2020-12-25T00:18:10Z,Solid Waste,Service Response,"1618 W NORTH AVE, Baltimore City, 21217",21217,PENN NORTH,7,Western,39.31021625590142,-76.64387666934618,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6438766693462, 39.3102162559014)"
5004M00000h1IsSQAU,20-00847087,SW-Cleaning,API,2020-12-16T00:38:11Z,Open,2020-12-16T00:38:11Z,2021-01-30T00:38:11Z,Solid Waste,Service Response,"1642 W NORTH AVE, Baltimore City, 21217",21217,PENN NORTH,7,Western,39.310192405311746,-76.64437683648954,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6443768364895, 39.3101924053117)"
5004M00000h1Na5QAE,20-00848379,SW-HGW,API,2020-12-16T17:03:31Z,Open,2020-12-16T17:03:30Z,2021-02-01T17:03:30Z,Solid Waste,Service Response,"1732 N CALHOUN ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.30849876514468,-76.64438648983985,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6443864898398, 39.3084987651447)"
5004M00000h1NStQAM,20-00848314,SW-Cleaning,API,2020-12-16T16:48:11Z,Open,2020-12-16T16:48:11Z,2021-02-01T16:48:11Z,Solid Waste,Service Response,"1720 N CALHOUN ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,7,Western,39.30835830738053,-76.64420838152655,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6442083815266, 39.3083583073805)"
5004M00000h1OdxQAE,20-00848858,SW-Cleaning,API,2020-12-16T18:48:21Z,Open,2020-12-16T18:48:21Z,2021-02-01T18:48:21Z,Solid Waste,Service Response,"1741 N CAREY ST, Baltimore City, 21217",21217,PENN NORTH,7,Western,39.309524795717394,-76.64332091887947,NA,NA,NA,NA,2020-12-13,16:11:00,9S,1800 N MOUNT ST,SHOOTING,Inside,FIREARM,734,WESTERN,SANDTOWN-WINCHESTER,DWELLING,1,Western,"c(-76.6433209188795, 39.3095247957174)"
5004M00000fXfeyQAC,20-00655212,SW-HGW,API,2020-09-23T18:44:18Z,Open,2020-09-23T18:44:18Z,2020-11-06T18:44:18Z,Solid Waste,Service Response,"1200 N CURLEY ST, Baltimore City, 21213",21213,BEREA,13,Eastern,39.30510421513978,-76.57646250999062,NA,NA,NA,NA,2020-12-13,15:47:00,9S,3000 E BIDDLE ST,SHOOTING,Outside,FIREARM,332,EASTERN,BEREA,STREET,1,NA,"c(-76.5764625099906, 39.3051042151398)"
5004M00000fZUpNQAW,20-00702499,SW-Cleaning,API,2020-10-14T13:48:31Z,Open,2020-10-14T13:48:31Z,2020-11-30T13:48:31Z,Solid Waste,Service Response,"1220 N POTOMAC ST, Baltimore City, 21213",21213,BEREA,13,Eastern,39.30555512233188,-76.57583076042687,NA,NA,NA,NA,2020-12-13,15:47:00,9S,3000 E BIDDLE ST,SHOOTING,Outside,FIREARM,332,EASTERN,BEREA,STREET,1,NA,"c(-76.5758307604269, 39.3055551223319)"
5004M00000gB8EhQAK,20-00802101,SW-Cleaning,API,2020-11-27T16:18:12Z,Open,2020-11-27T16:18:12Z,2021-01-11T16:18:12Z,Solid Waste,Service Response,"1234 N DECKER AVE, Baltimore City, 21213",21213,BEREA,13,Eastern,39.30588131673557,-76.57509269710106,NA,NA,NA,NA,2020-12-13,15:47:00,9S,3000 E BIDDLE ST,SHOOTING,Outside,FIREARM,332,EASTERN,BEREA,STREET,1,NA,"c(-76.5750926971011, 39.3058813167356)"
5004M00000gB8l6QAC,20-00802208,SW-Cleaning,API,2020-11-27T17:03:10Z,Open,2020-11-27T17:03:10Z,2021-01-11T17:03:10Z,Solid Waste,Service Response,"1228 N DECKER AVE, Baltimore City, 21213",21213,BEREA,13,Eastern,39.30575348640335,-76.57509179218567,NA,NA,NA,NA,2020-12-13,15:47:00,9S,3000 E BIDDLE ST,SHOOTING,Outside,FIREARM,332,EASTERN,BEREA,STREET,1,NA,"c(-76.5750917921857, 39.3057534864033)"
5004M00000gB8M1QAK,20-00802058,SW-Cleaning,API,2020-11-27T16:08:21Z,Open,2020-11-27T16:08:20Z,2021-01-11T16:08:20Z,Solid Waste,Service Response,"1230 N DECKER AVE, Baltimore City, 21213",21213,BEREA,13,Eastern,39.3057965278203,-76.5750988576987,NA,NA,NA,NA,2020-12-13,15:47:00,9S,3000 E BIDDLE ST,SHOOTING,Outside,FIREARM,332,EASTERN,BEREA,STREET,1,NA,"c(-76.5750988576987, 39.3057965278203)"
5004M00000h1tJrQAI,20-00865147,HCD-Sanitation Property,Phone,2020-12-21T22:06:06Z,Open,2020-12-21T22:06:06Z,2020-12-31T22:06:06Z,Housing,NA,"1210 N POTOMAC ST, Baltimore City, 21213",21213,BEREA,13,Eastern,39.30534247549549,-76.57581121646189,NA,NA,NA,NA,2020-12-13,15:47:00,9S,3000 E BIDDLE ST,SHOOTING,Outside,FIREARM,332,EASTERN,BEREA,STREET,1,NA,"c(-76.5758112164619, 39.3053424754955)"
5004M00000enNYWQA2,20-00517801,SW-HGW,API,2020-08-07T19:43:17Z,Open,2020-08-07T19:43:17Z,2020-09-21T19:43:17Z,Solid Waste,Service Response,"2461 SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33566425847985,-76.65881515581393,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6588151558139, 39.3356642584799)"
5004M00000enVWPQA2,20-00523029,SW-HGW,API,2020-08-10T12:38:10Z,Open,2020-08-10T12:38:10Z,2020-09-22T12:38:10Z,Solid Waste,Service Response,"4000 COTTAGE AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33561878924117,-76.6615972077779,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6615972077779, 39.3356187892412)"
5004M00000eneHjQAI,20-00527745,SW-HGW,API,2020-08-11T13:58:03Z,Open,2020-08-11T13:58:02Z,2020-09-23T13:58:02Z,Solid Waste,Service Response,"2476 SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33583466121802,-76.65988759088847,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6598875908885, 39.335834661218)"
5004M00000eneHPQAY,20-00527741,SW-HGW,API,2020-08-11T13:57:44Z,Open,2020-08-11T13:57:44Z,2020-09-23T13:57:44Z,Solid Waste,Service Response,"2470 SHIRLEY AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33596384892331,-76.6593524382821,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6593524382821, 39.3359638489233)"
5004M00000eo1t9QAA,20-00541330,SW-HGW,API,2020-08-14T13:38:10Z,Open,2020-08-14T13:38:10Z,2020-09-28T13:38:10Z,Solid Waste,Service Response,"2535 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33651017226857,-76.66021501851526,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6602150185153, 39.3365101722686)"
5004M00000eo1voQAA,20-00541357,SW-HGW,API,2020-08-14T13:43:11Z,Open,2020-08-14T13:43:10Z,2020-09-28T13:43:10Z,Solid Waste,Service Response,"2537 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33649792004546,-76.66026516131079,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6602651613108, 39.3364979200455)"
5004M00000fWQ1pQAG,20-00620227,SW-HGW,API,2020-09-09T19:33:42Z,Open,2020-09-09T19:33:42Z,2020-10-22T19:33:42Z,Solid Waste,Service Response,"2515 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33665941985096,-76.65972264247256,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.6597226424726, 39.336659419851)"
5004M00000fWQ7NQAW,20-00620190,SW-HGW,API,2020-09-09T19:24:14Z,Open,2020-09-09T19:24:14Z,2020-10-22T19:24:14Z,Solid Waste,Service Response,"2519 OSWEGO AVE, Baltimore City, 21215",21215,GREENSPRING,6,Northern,39.33662939762807,-76.65981948497098,NA,NA,NA,NA,2020-12-12,21:57:00,9S,2500 SHIRLEY AV,SHOOTING,Outside,FIREARM,533,NORTHERN,GREENSPRING,STREET,1,NA,"c(-76.659819484971, 39.3366293976281)"
