srrecordid,servicerequestnum,srtype,methodreceived,createddate,srstatus,statusdate,duedate,agency,lastactivity,address,zipcode,neighborhood,councildistrict,policedistrict,geolocation.latitude,geolocation.longitude,geolocation.human_address,lastactivitydate,outcome,closedate,crimedate,crimetime,crimecode,location,description,inside_outside,weapon,post,district,neighborhood.1,premise,total_incidents,vri_name1,geometry
5004M00000fZlVpQAK,20-00709505,SW-HGW,API,2020-10-16T18:23:42Z,Open,2020-10-16T18:23:42Z,2020-12-02T18:23:42Z,Solid Waste,Service Response,"906 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29935631958854,-76.64092849919761,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409284991976, 39.2993563195885)"
5004M00000fZlJLQA0,20-00709767,SW-HGW,API,2020-10-16T19:23:54Z,Open,2020-10-16T19:23:54Z,2020-12-02T19:23:54Z,Solid Waste,Service Response,"926 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299664432238075,-76.6409468126984,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409468126984, 39.2996644322381)"
5004M00000fZlqTQAS,20-00709740,SW-HGW,API,2020-10-16T19:13:54Z,Open,2020-10-16T19:13:54Z,2020-12-02T19:13:54Z,Solid Waste,Service Response,"908 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299386769439124,-76.64092926340969,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409292634097, 39.2993867694391)"
5004M00000fZlqYQAS,20-00709741,SW-HGW,API,2020-10-16T19:14:03Z,Open,2020-10-16T19:14:03Z,2020-12-02T19:14:03Z,Solid Waste,Service Response,"918 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299540502973954,-76.64093627926273,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409362792627, 39.299540502974)"
5004M00000fZlwDQAS,20-00709816,SW-HGW,API,2020-10-16T19:43:32Z,Open,2020-10-16T19:43:32Z,2020-12-02T19:43:32Z,Solid Waste,Service Response,"928 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299694142706585,-76.64094756035715,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409475603571, 39.2996941427066)"
5004M00000fZlx3QAC,20-00709859,SW-HGW,API,2020-10-16T19:53:46Z,Open,2020-10-16T19:53:46Z,2020-12-02T19:53:46Z,Solid Waste,Service Response,"910 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29941800833177,-76.64093138499481,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409313849948, 39.2994180083318)"
5004M00000fZlzkQAC,20-00709821,SW-HGW,API,2020-10-16T19:44:10Z,Open,2020-10-16T19:44:10Z,2020-12-02T19:44:10Z,Solid Waste,Service Response,"916 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29950856332367,-76.64093457978751,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409345797875, 39.2995085633237)"
5004M00000fZm3dQAC,20-00709857,SW-HGW,API,2020-10-16T19:53:29Z,Open,2020-10-16T19:53:29Z,2020-12-02T19:53:29Z,Solid Waste,Service Response,"912 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299448474735684,-76.64093196160248,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409319616025, 39.2994484747357)"
5004M00000fZm3JQAS,20-00709854,SW-HGW,API,2020-10-16T19:53:11Z,Open,2020-10-16T19:53:11Z,2020-12-02T19:53:11Z,Solid Waste,Service Response,"914 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29948113445582,-76.64093241406017,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6409324140602, 39.2994811344558)"
5004M00000fZm6wQAC,20-00709884,SW-HGW,API,2020-10-16T20:03:10Z,Open,2020-10-16T20:03:10Z,2020-12-02T20:03:10Z,Solid Waste,Service Response,"923 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29969505038085,-76.64080490927677,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6408049092768, 39.2996950503808)"
5004M00000fZm71QAC,20-00709885,SW-HGW,API,2020-10-16T20:03:19Z,Open,2020-10-16T20:03:19Z,2020-12-02T20:03:19Z,Solid Waste,Service Response,"919 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29963798829336,-76.64080181932182,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6408018193218, 39.2996379882934)"
5004M00000fZm7GQAS,20-00709889,SW-HGW,API,2020-10-16T20:03:50Z,Open,2020-10-16T20:03:50Z,2020-12-02T20:03:50Z,Solid Waste,Service Response,"915 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299555472702075,-76.64079569183083,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6407956918308, 39.2995554727021)"
5004M00000fZmAjQAK,20-00709925,SW-HGW,API,2020-10-16T20:13:45Z,Open,2020-10-16T20:13:45Z,2020-12-02T20:13:45Z,Solid Waste,Service Response,"909 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299412559527305,-76.64079135761725,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6407913576172, 39.2994125595273)"
5004M00000fZmEqQAK,20-00709947,SW-HGW,API,2020-10-16T20:24:03Z,Open,2020-10-16T20:24:03Z,2020-12-02T20:24:03Z,Solid Waste,Service Response,"905 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29932007331357,-76.64078479973968,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6407847997397, 39.2993200733136)"
5004M00000fZmERQA0,20-00709943,SW-HGW,API,2020-10-16T20:23:37Z,Open,2020-10-16T20:23:37Z,2020-12-02T20:23:37Z,Solid Waste,Service Response,"907 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.2993683235117,-76.64078927741545,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6407892774155, 39.2993683235117)"
5004M00000fZmEvQAK,20-00709948,SW-HGW,API,2020-10-16T20:24:12Z,Open,2020-10-16T20:24:11Z,2020-12-02T20:24:11Z,Solid Waste,Service Response,"903 WHATCOAT ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.2992703415924,-76.6407800378984,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6407800378984, 39.2992703415924)"
5004M00000faMtwQAE,20-00725594,SW-Boarding,API,2020-10-23T13:43:21Z,Open,2020-10-23T13:43:21Z,2020-11-04T13:43:21Z,Solid Waste,Service Response,"911 N STRICKER ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.29928473747174,-76.64137850147435,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6413785014743, 39.2992847374717)"
5004M00000faPxcQAE,20-00727211,SW-Cleaning,API,2020-10-23T19:58:10Z,Open,2020-10-23T19:58:10Z,2020-12-09T19:58:10Z,Solid Waste,Service Response,"913 N STRICKER ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299329759770515,-76.64138678089824,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6413867808982, 39.2993297597705)"
5004M00000g88ITQAY,20-00731316,HCD-Sanitation Property,API,2020-10-26T17:59:17Z,Open,2020-10-26T17:59:16Z,2020-11-05T17:59:16Z,Housing,Service Response,"1407 RIGGS AVE, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.300959989648035,-76.64076940238387,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6407694023839, 39.300959989648)"
5004M00000g8LeZQAU,20-00736401,HCD-Sanitation Property,Phone,2020-10-28T15:24:27Z,Open,2020-10-28T15:29:30Z,2020-11-07T15:24:27Z,Housing,Service Response,"926 N CALHOUN ST, Baltimore City, 21217",21217,SANDTOWN-WINCHESTER,9,Western,39.299799777782134,-76.6403045738412,NA,NA,NA,NA,2020-10-26,15:07:00,1A,1400 MOSHER ST,HOMICIDE,Outside,FIREARM,724,WESTERN,SANDTOWN-WINCHESTER,STREET,1,Central,"c(-76.6403045738412, 39.2997997777821)"
5004M00000dyawwQAA,20-00340742,SW-HGW,API,2020-06-12T13:09:48Z,Open,2020-06-12T13:09:48Z,2020-07-24T13:09:48Z,Solid Waste,Service Response,"1806 N ROSEDALE ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.30824471015323,-76.66948253827417,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6694825382742, 39.3082447101532)"
5004M00000dyb2WQAQ,20-00340833,SW-HGW,API,2020-06-12T13:18:13Z,Open,2020-06-12T13:18:12Z,2020-07-24T13:18:12Z,Solid Waste,Service Response,"1802 N ROSEDALE ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.308167516457544,-76.66947988974137,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6694798897414, 39.3081675164575)"
5004M00000dyb4gQAA,20-00340840,SW-HGW,API,2020-06-12T13:18:40Z,Open,2020-06-12T13:18:40Z,2020-07-24T13:18:40Z,Solid Waste,Service Response,"1804 N ROSEDALE ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.30820603329763,-76.66948147610216,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6694814761022, 39.3082060332976)"
5004M00000dyb5ZQAQ,20-00340856,SW-HGW,API,2020-06-12T13:19:35Z,Open,2020-06-12T13:19:35Z,2020-07-24T13:19:35Z,Solid Waste,Service Response,"1808 N ROSEDALE ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.30828212343798,-76.66948650831449,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6694865083145, 39.308282123438)"
5004M00000dybAKQAY,20-00340927,SW-HGW,API,2020-06-12T13:28:21Z,Open,2020-06-12T13:28:21Z,2020-07-24T13:28:21Z,Solid Waste,Service Response,"1810 N ROSEDALE ST, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.30832133000014,-76.6694870738866,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6694870738866, 39.3083213300001)"
5004M00000eoLXkQAM,20-00552691,SW-HGW,API,2020-08-18T13:58:30Z,Open,2020-08-18T13:58:29Z,2020-09-30T13:58:29Z,Solid Waste,Service Response,"3021 PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.306959148195716,-76.66855463584184,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6685546358418, 39.3069591481957)"
5004M00000eoO0eQAE,20-00554074,SW-HGW,API,2020-08-18T18:33:25Z,Open,2020-08-18T18:33:25Z,2020-09-30T18:33:25Z,Solid Waste,Service Response,"3105 WESTWOOD AVE, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30774352222117,-76.66997234027406,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6699723402741, 39.3077435222212)"
5004M00000eoOAtQAM,20-00554198,SW-Cleaning,API,2020-08-18T18:53:28Z,Open,2020-08-18T18:53:28Z,2020-09-30T18:53:28Z,Solid Waste,Service Response,"1803 BLOOMINGDALE RD, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.30830101354642,-76.6699088610123,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6699088610123, 39.3083010135464)"
5004M00000eoOC7QAM,20-00554254,SW-HGW,API,2020-08-18T19:03:51Z,Open,2020-08-18T19:03:51Z,2020-09-30T19:03:51Z,Solid Waste,Service Response,"3107 WESTWOOD AVE, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30773898660875,-76.67004463142517,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6700446314252, 39.3077389866087)"
5004M00000ep54AQAQ,20-00577920,SW-HGW,API,2020-08-25T20:13:34Z,Open,2020-08-25T20:13:34Z,2020-10-07T20:13:34Z,Solid Waste,Service Response,"3031 WESTWOOD AVE, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.30784751299928,-76.66860398131865,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6686039813187, 39.3078475129993)"
5004M00000epCG3QAM,20-00581677,SW-HGW,API,2020-08-26T18:13:50Z,Open,2020-08-26T18:13:50Z,2020-10-08T18:13:50Z,Solid Waste,Service Response,"3039 WESTWOOD AVE, Baltimore City, 21216",21216,NORTHWEST COMMUNITY ACTION,7,Southwestern,39.30780851887152,-76.66902805832167,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6690280583217, 39.3078085188715)"
5004M00000epJsoQAE,20-00585813,SW-HGW,API,2020-08-27T17:33:10Z,Open,2020-08-27T17:33:10Z,2020-10-09T17:33:10Z,Solid Waste,Service Response,"1713 N ROSEDALE ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30747542448809,-76.66905146197143,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6690514619714, 39.3074754244881)"
5004M00000fWQKRQA4,20-00620332,SW-HGW,API,2020-09-09T19:53:11Z,Open,2020-09-09T19:53:11Z,2020-10-22T19:53:11Z,Solid Waste,Service Response,"1711 N ROSEDALE ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.307412508039555,-76.66897734443624,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6689773444362, 39.3074125080396)"
5004M00000fWQOEQA4,20-00620375,SW-HGW,API,2020-09-09T20:03:39Z,Open,2020-09-09T20:03:39Z,2020-10-22T20:03:39Z,Solid Waste,Service Response,"1701 N ROSEDALE ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30720595834639,-76.66897562288993,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6689756228899, 39.3072059583464)"
5004M00000fWUuiQAG,20-00621959,SW-HGW,API,2020-09-10T14:39:12Z,Open,2020-09-10T14:39:12Z,2020-10-23T14:39:12Z,Solid Waste,Service Response,"3105 PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30683620937251,-76.669622386324,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.669622386324, 39.3068362093725)"
5004M00000fXNwFQAW,20-00647043,SW-HGW,API,2020-09-21T13:48:30Z,Open,2020-09-21T13:48:30Z,2020-11-04T13:48:30Z,Solid Waste,Service Response,"3118 PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30727207234651,-76.66998299234193,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6699829923419, 39.3072720723465)"
5004M00000fXOA2QAO,20-00647180,SW-HGW,API,2020-09-21T14:08:12Z,Open,2020-09-21T14:08:12Z,2020-11-04T14:08:12Z,Solid Waste,Service Response,"3116 PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.307259944273376,-76.66985704357154,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6698570435715, 39.3072599442734)"
5004M00000fXOAlQAO,20-00647188,SW-HGW,API,2020-09-21T14:09:05Z,Open,2020-09-21T14:09:05Z,2020-11-04T14:09:05Z,Solid Waste,Service Response,"3112 PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.307262816276136,-76.66975096707385,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6697509670739, 39.3072628162761)"
5004M00000fXOsiQAG,20-00647554,SW-HGW,API,2020-09-21T15:13:29Z,Open,2020-09-21T15:13:29Z,2020-11-04T15:13:29Z,Solid Waste,Service Response,"3025 PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30696017726107,-76.66865466485629,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6686546648563, 39.3069601772611)"
5004M00000fY2TYQA0,20-00665645,SW-HGW,API,2020-09-28T16:09:38Z,Open,2020-09-28T16:09:38Z,2020-11-12T16:09:38Z,Solid Waste,Service Response,"1635 N ROSEDALE ST, Baltimore City, 21216",21216,ROSEMONT,9,Southwestern,39.30698570525485,-76.66887370403697,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.668873704037, 39.3069857052549)"
5004M00000fZ3nWQAS,20-00692048,SW-HGW,API,2020-10-08T18:58:29Z,Open,2020-10-08T18:58:29Z,2020-11-25T18:58:29Z,Solid Waste,Service Response,"3108 PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30726647456207,-76.66961007892313,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6696100789231, 39.3072664745621)"
5004M00000fZ7SrQAK,20-00693225,SW-HGW,API,2020-10-09T12:38:19Z,Open,2020-10-09T12:38:19Z,2020-11-26T12:38:19Z,Solid Waste,Service Response,"1705 N ELLAMONT ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30760975752013,-76.67057692306433,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6705769230643, 39.3076097575201)"
5004M00000faAaeQAE,20-00720755,HCD-Illegal Dumping,API,2020-10-21T17:41:38Z,New,2020-10-21T17:41:38Z,2020-10-26T17:41:38Z,Housing,Service Response,"N ROSEDALE ST & PRESBURY ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.30708997192179,-76.6691960580681,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6691960580681, 39.3070899719218)"
5004M00000faAdBQAU,20-00720969,SW-Cleaning,API,2020-10-21T18:18:20Z,Open,2020-10-21T18:18:20Z,2020-12-07T18:18:20Z,Solid Waste,Service Response,"1701 N ELLAMONT ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.307239351930825,-76.67054756297465,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6705475629746, 39.3072393519308)"
5004M00000faAe2QAE,20-00720789,HCD-Illegal Dumping,API,2020-10-21T17:49:43Z,New,2020-10-21T17:49:43Z,2020-10-26T17:49:43Z,Housing,Service Response,"WESTWOOD AVE & BLOOMINGDALE RD, BC",21216,ROSEMONT,7,Southwestern,39.307988422090794,-76.66965545949121,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6696554594912, 39.3079884220908)"
5004M00000faC9wQAE,20-00721664,HCD-Illegal Dumping,Phone,2020-10-21T21:28:07Z,New,2020-10-21T21:28:07Z,2020-10-26T21:28:07Z,Housing,Service Response,"1701 N ELLAMONT ST, Baltimore City, 21216",21216,ROSEMONT,7,Southwestern,39.307239351930825,-76.67054756297465,NA,NA,NA,NA,2020-10-26,11:33:00,1A,1800 BLOOMINGDALE RD,HOMICIDE,Outside,FIREARM,813,SOUTHWEST,ROSEMONT,STREET,1,NA,"c(-76.6705475629746, 39.3072393519308)"
5004M00000fWMCTQA4,20-00617909,SW-HGW,API,2020-09-09T12:13:28Z,Open,2020-09-09T12:13:28Z,2020-10-22T12:13:28Z,Solid Waste,Service Response,"2938 CLIFTON PARK TER, Baltimore City, 21213",21213,BELAIR-EDISON,13,Northeastern,39.3216268580498,-76.57540321550121,NA,NA,NA,NA,2020-10-26,21:39:47,9S,3000 CLIFTON PARK TER,SHOOTING,Outside,FIREARM,432,NORTHEAST,BELAIR-EDISON,STREET,1,NA,"c(-76.5754032155012, 39.3216268580498)"
5004M00000dyxnyQAA,20-00357456,SW-HGW,API,2020-06-16T15:33:46Z,Open,2020-06-16T15:33:46Z,2020-07-28T15:33:46Z,Solid Waste,Service Response,"3611 W ROGERS AVE, Baltimore City, 21215",21215,ARLINGTON,5,Northwestern,39.35112219396156,-76.6838577976878,NA,NA,NA,NA,2020-10-25,15:12:00,1A,3600 W ROGERS AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,STREET,1,NA,"c(-76.6838577976878, 39.3511221939616)"
5004M00000e1m6SQAQ,20-00449056,SW-HGW,API,2020-07-16T18:53:18Z,Open,2020-07-16T18:53:18Z,2020-08-27T18:53:18Z,Solid Waste,Service Response,"3604 W ROGERS AVE, Baltimore City, 21215",21215,ARLINGTON,5,Northwestern,39.35139384790171,-76.68455550951282,NA,NA,NA,NA,2020-10-25,15:12:00,1A,3600 W ROGERS AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,STREET,1,NA,"c(-76.6845555095128, 39.3513938479017)"
5004M00000eppNUQAY,20-00601770,HCD-Illegal Dumping,Phone,2020-09-02T14:08:38Z,New,2020-09-02T14:08:38Z,2020-09-07T14:08:38Z,Housing,Service Response,"PARK HEIGHTS AVE & W ROGERS AVE, Baltimore City, 21215",21215,PIMLICO GOOD NEIGHBORS,5,Northwestern,39.35175601545044,-76.68336141849814,NA,NA,NA,NA,2020-10-25,15:12:00,1A,3600 W ROGERS AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,STREET,1,NA,"c(-76.6833614184981, 39.3517560154504)"
5004M00000fYAXOQA4,20-00669285,SW-HGW,API,2020-09-29T17:59:01Z,Open,2020-09-29T17:59:00Z,2020-11-13T17:59:00Z,Solid Waste,Service Response,"5412 DENMORE AVE, Baltimore City, 21215",21215,ARLINGTON,5,Northwestern,39.35038298845596,-76.68308924588698,NA,NA,NA,NA,2020-10-25,15:12:00,1A,3600 W ROGERS AV,HOMICIDE,Outside,FIREARM,633,NORTHWEST,ARLINGTON,STREET,1,NA,"c(-76.683089245887, 39.350382988456)"
